	GeneID	logFC	logCPM	F	PValue	FDR	Accession	Isoform	E-value	ProteinN	GO_BP	GO_CC	GO_MF	GO	Status	Organism	S_10B	S_9A	S_13A	S_42A	S_46B	S_47B	S_48B	S_2A	S_2B	S_7B	S_8B	S_33A	S_36B	S_38A	S_40A
279	TRINITY_DN296759_c4_g1	12.3973197391514	4.06721859090254	18.884256749985	0.00023728735268011	0.002523726311151	P02556	TRINITY_DN296759_c4_g1_i2	9.7e-14	Tubulin beta chain (Beta-tubulin) (Fragment)	microtubule-based process [GO:0007017]	cytoplasm [GO:0005737]; microtubule [GO:0005874]	GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]	GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017	reviewed	Lytechinus pictus (Painted sea urchin)	6	4	58	1	1	38	0	1	0	1	0	0	0	0	1
280	TRINITY_DN296771_c4_g2	11.1157062922759	2.22795715103984	12.6900215458524	0.0023913253654809	0.0181846486637921	P27165	TRINITY_DN296771_c4_g2_i1	1e-14	Calmodulin (CaM)	calcium-mediated signaling [GO:0019722]		calcium ion binding [GO:0005509]	GO:0005509; GO:0019722	reviewed	Phytophthora infestans (Potato late blight fungus) (Botrytis infestans)	0	0	10	0	3	8	0	0	0	0	0	0	0	0	0
281	TRINITY_DN296781_c0_g1	-5.85241681863544	8.2091790515646	30.1205144168377	1.39456824642806e-05	0.000206516206827505	Q5M755	TRINITY_DN296781_c0_g1_i1	3.3e-08	Fibrillin-5, chloroplastic (Plastid-lipid-associated protein 7)	plastoquinone biosynthetic process [GO:0010236]	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]		GO:0009507; GO:0009570; GO:0010236	reviewed	Arabidopsis thaliana (Mouse-ear cress)	140	49	45	23	4	14	37	1215	726	643	592	386	239	582	298
282	TRINITY_DN296783_c0_g1	-4.06557412890791	9.23535601549476	19.0047612124203	0.000229229384254682	0.00246341994537583	Q93ZB6	TRINITY_DN296783_c0_g1_i1	5.3e-167	Uroporphyrinogen decarboxylase 1, chloroplastic (UPD1) (URO-D1) (EC 4.1.1.37)	chlorophyll biosynthetic process [GO:0015995]; heme biosynthetic process [GO:0006783]; protoporphyrinogen IX biosynthetic process [GO:0006782]; response to cadmium ion [GO:0046686]	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; cytosol [GO:0005829]	uroporphyrinogen decarboxylase activity [GO:0004853]	GO:0004853; GO:0005829; GO:0006782; GO:0006783; GO:0009507; GO:0009570; GO:0015995; GO:0046686	reviewed	Arabidopsis thaliana (Mouse-ear cress)	167	140	369	99	21	102	72	1355	1431	1444	837	580	710	840	1282
283	TRINITY_DN296786_c0_g1	-8.70404039833948	6.20216870029087	20.9015497170504	0.000134915676543109	0.00160059235952649	Q39079	TRINITY_DN296786_c0_g1_i1	2.2e-50	Chaperone protein dnaJ 13 (AtDjB13) (AtJ13)	response to very low light intensity stimulus [GO:0055122]; vegetative to reproductive phase transition of meristem [GO:0010228]	integral component of membrane [GO:0016021]; plastid [GO:0009536]		GO:0009536; GO:0010228; GO:0016021; GO:0055122	reviewed	Arabidopsis thaliana (Mouse-ear cress)	15	6	8	0	0	4	0	278	297	205	158	85	28	105	69
284	TRINITY_DN296786_c0_g3	4.99346222609486	12.9030270277317	44.8945019510966	7.73275352741236e-07	1.4245757242465e-05	Q39079	TRINITY_DN296786_c0_g3_i6	1.9e-08	Chaperone protein dnaJ 13 (AtDjB13) (AtJ13)	response to very low light intensity stimulus [GO:0055122]; vegetative to reproductive phase transition of meristem [GO:0010228]	integral component of membrane [GO:0016021]; plastid [GO:0009536]		GO:0009536; GO:0010228; GO:0016021; GO:0055122	reviewed	Arabidopsis thaliana (Mouse-ear cress)	5530	6478	9173	9227.98	10407	6077	12830	2414	1647	2425	2650	2548	4455	2110	2574
285	TRINITY_DN296791_c0_g1	-10.2016642461943	7.0163330003539	47.7316515520258	4.7835451904369e-07	9.13893355827297e-06	Q9FUZ0	TRINITY_DN296791_c0_g1_i1	1.4e-81	Peptide deformylase 1A, chloroplastic (PDF 1A) (EC 3.5.1.88) (Polypeptide deformylase)	co-translational protein modification [GO:0043686]; N-terminal protein amino acid modification [GO:0031365]; peptidyl-methionine modification [GO:0018206]; translation [GO:0006412]	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; mitochondrion [GO:0005739]; plant-type cell wall [GO:0009505]	metal ion binding [GO:0046872]; peptide deformylase activity [GO:0042586]	GO:0005739; GO:0006412; GO:0009505; GO:0009507; GO:0009570; GO:0018206; GO:0031365; GO:0042586; GO:0043686; GO:0046872	reviewed	Solanum lycopersicum (Tomato) (Lycopersicon esculentum)	54	41	16	0	0	1	0	603	456	373	389	102	73	102	78
286	TRINITY_DN296798_c5_g3	10.4979117429551	4.47315662678617	14.3428683854238	0.000951088693816378	0.00841034144960483	P33188	TRINITY_DN296798_c5_g3_i2	2.5e-62	Tubulin beta chain (Beta-tubulin)	microtubule-based process [GO:0007017]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]	cytoplasm [GO:0005737]; microtubule [GO:0005874]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]	GO:0000226; GO:0000278; GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017	reviewed	Paramecium tetraurelia	11	5	104	0	6	28.03	0	0	0	3	0	3	1	1	0
287	TRINITY_DN298147_c1_g1	-8.1423835706113	5.19162264057671	19.0470110612767	0.000226475247638173	0.00245944172435139	Q84J46	TRINITY_DN298147_c1_g1_i1	3e-69	Pentatricopeptide repeat-containing protein At3g29290 (Protein EMBRYO DEFECTIVE 2076)					reviewed	Arabidopsis thaliana (Mouse-ear cress)	5	0	1	3	2	2	1	193	129	103	51	26	26	39	48
288	TRINITY_DN298149_c0_g1	13.5630291762584	3.43962458217787	15.6688406034539	0.00101148625668466	0.00881845060405355	Q9SLX0	TRINITY_DN298149_c0_g1_i1	3e-24	Importin subunit alpha-1b	NLS-bearing protein import into nucleus [GO:0006607]	cytosol [GO:0005829]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]	nuclear import signal receptor activity [GO:0061608]; nuclear localization sequence binding [GO:0008139]	GO:0005643; GO:0005654; GO:0005829; GO:0006607; GO:0008139; GO:0048471; GO:0061608	reviewed	Oryza sativa subsp. japonica (Rice)	0	0	11	0	16	39	0	0	0	0	0	0	0	0	0
289	TRINITY_DN298161_c0_g1	-2.87494071168932	8.13375834917793	10.7253898945719	0.00332037056867518	0.0233557884319311	B1AVH7	TRINITY_DN298161_c0_g1_i1	3.6e-09	TBC1 domain family member 2A	activation of GTPase activity [GO:0090630]; intracellular protein transport [GO:0006886]; positive regulation of GTPase activity [GO:0043547]	cell junction [GO:0030054]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; nucleus [GO:0005634]	cadherin binding [GO:0045296]; GTPase activator activity [GO:0005096]; Rab GTPase binding [GO:0017137]	GO:0005096; GO:0005634; GO:0005829; GO:0006886; GO:0017137; GO:0030054; GO:0031410; GO:0043547; GO:0045296; GO:0090630	reviewed	Mus musculus (Mouse)	159	121	118	81	22	63	80	791	647	585	288	315	330	444	343
290	TRINITY_DN298164_c0_g1	19.1507416085678	5.66522185861127	77.7544360060156	9.32391731798781e-08	2.03222000698396e-06	Q2UU67	TRINITY_DN298164_c0_g1_i1	3.2e-19	Mitochondrial glycine transporter (Solute carrier family 25 member 38 homolog)	glycine import into mitochondrion [GO:1904983]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]	glycine transmembrane transporter activity [GO:0015187]	GO:0005743; GO:0015187; GO:0016021; GO:1904983	reviewed	Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold)	82	62	37	79	78	92	29	0	0	0	0	0	0	0	0
291	TRINITY_DN298165_c0_g2	-3.01552857672569	9.74971857029634	24.4514970746867	5.32858052699808e-05	0.000704784475686284	Q8GXG1	TRINITY_DN298165_c0_g2_i2	3.9e-132	Probable isoaspartyl peptidase/L-asparaginase 2 (EC 3.4.19.5) (L-asparagine amidohydrolase 2) [Cleaved into: Isoaspartyl peptidase/L-asparaginase 2 subunit alpha; Isoaspartyl peptidase/L-asparaginase 2 subunit beta]	asparagine catabolic process via L-aspartate [GO:0033345]	cytoplasm [GO:0005737]	asparaginase activity [GO:0004067]; beta-aspartyl-peptidase activity [GO:0008798]	GO:0004067; GO:0005737; GO:0008798; GO:0033345	reviewed	Arabidopsis thaliana (Mouse-ear cress)	431	1919	448	92	143	70	104	2123	1932	1752	1150	903	808	1115	1073
292	TRINITY_DN298167_c1_g1	-3.88203821085097	8.81279046389147	17.3942128942841	0.000367109839623286	0.003716585245272	P40940	TRINITY_DN298167_c1_g1_i2	1.3e-88	ADP-ribosylation factor 3 (AtARF3) (Protein ARF-LIKE 1) (AtARL1)	intracellular protein transport [GO:0006886]; response to cadmium ion [GO:0046686]; vesicle-mediated transport [GO:0016192]	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; Golgi stack [GO:0005795]; membrane [GO:0016020]; plasma membrane [GO:0005886]	GTP binding [GO:0005525]	GO:0005525; GO:0005737; GO:0005794; GO:0005795; GO:0005886; GO:0006886; GO:0016020; GO:0016192; GO:0046686	reviewed	Arabidopsis thaliana (Mouse-ear cress)	189	83	168	55	20	76	144	1046	988	940	664	562	605	959	570
293	TRINITY_DN298173_c0_g1	22.2909543001589	11.7972251374186	290.980393196536	1.4624672474272e-14	2.05742551399417e-12	Q9FMU6	TRINITY_DN298173_c0_g1_i1	1.4e-56	Mitochondrial phosphate carrier protein 3, mitochondrial (Mitochondrial phosphate transporter 3) (MPT3) (Phosphate transporter 3;1)	phosphate ion transmembrane transport [GO:0035435]; response to salt stress [GO:0009651]	cell wall [GO:0005618]; chloroplast [GO:0009507]; integral component of mitochondrial inner membrane [GO:0031305]; membrane [GO:0016020]; mitochondrion [GO:0005739]; vacuolar membrane [GO:0005774]	inorganic phosphate transmembrane transporter activity [GO:0005315]	GO:0005315; GO:0005618; GO:0005739; GO:0005774; GO:0009507; GO:0009651; GO:0016020; GO:0031305; GO:0035435	reviewed	Arabidopsis thaliana (Mouse-ear cress)	5633	4911	3412	4214	6274	5842	3457	3	2	3	13	0	1	5	3
294	TRINITY_DN298177_c0_g1	-4.45051932037226	7.0251201949936	15.3402819078609	0.000690333824118562	0.00643549152303298	Q9FJY7	TRINITY_DN298177_c0_g1_i1	7.9e-92	Pentatricopeptide repeat-containing protein At5g66520	chloroplast RNA modification [GO:1900865]; cytidine to uridine editing [GO:0016554]; RNA modification [GO:0009451]	chloroplast [GO:0009507]	zinc ion binding [GO:0008270]	GO:0008270; GO:0009451; GO:0009507; GO:0016554; GO:1900865	reviewed	Arabidopsis thaliana (Mouse-ear cress)	64	64	19	12	19	15	21	476	183	397	313	161	45	260	103
295	TRINITY_DN298179_c0_g2	2.42509450274764	10.9233267313008	10.0280248440208	0.00430281553061923	0.0285777125907007	Q9LZJ5	TRINITY_DN298179_c0_g2_i1	0	ABC transporter C family member 14 (ABC transporter ABCC.14) (AtABCC14) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 10) (Glutathione S-conjugate-transporting ATPase 10) (Multidrug resistance-associated protein 10)	transmembrane transport [GO:0055085]	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plant-type vacuole [GO:0000325]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]	GO:0000325; GO:0005524; GO:0005773; GO:0005774; GO:0005794; GO:0016020; GO:0016021; GO:0016887; GO:0042626; GO:0055085	reviewed	Arabidopsis thaliana (Mouse-ear cress)	1861	888	1059	1008	3141	1056	3718	2603	1540	1281	1239	1341	664	994	703
296	TRINITY_DN298237_c0_g1	-5.71477486384601	6.19016253622073	16.6662815924452	0.000457291780326742	0.00446472574167592	Q6YWK8	TRINITY_DN298237_c0_g1_i1	1.4e-20	Probable glucomannan 4-beta-mannosyltransferase 11 (EC 2.4.1.32) (Cellulose synthase-like protein A11) (OsCslA11) (Glucomannan synthase) (Mannan synthase 11)	cell wall organization [GO:0071555]	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]	glucomannan 4-beta-mannosyltransferase activity [GO:0047259]; mannan synthase activity [GO:0051753]; transferase activity, transferring glycosyl groups [GO:0016757]	GO:0000139; GO:0005794; GO:0016021; GO:0016757; GO:0047259; GO:0051753; GO:0071555	reviewed	Oryza sativa subsp. japonica (Rice)	25	30	19	7	1	3	5	307	190	70	226	63	56	115	77
297	TRINITY_DN298237_c0_g2	-6.46774260094297	6.00472761980301	13.757380671762	0.00115313264769165	0.00988627574683003	Q9HCU8	TRINITY_DN298237_c0_g2_i1	7.2e-09	DNA polymerase delta subunit 4 (DNA polymerase delta subunit p12)	DNA damage response, detection of DNA damage [GO:0042769]; DNA-dependent DNA replication [GO:0006261]; mismatch repair [GO:0006298]; nucleotide-excision repair, DNA gap filling [GO:0006297]; nucleotide-excision repair, DNA incision [GO:0033683]; nucleotide-excision repair, DNA incision, 5'-to lesion [GO:0006296]; telomere maintenance [GO:0000723]; telomere maintenance via semi-conservative replication [GO:0032201]; transcription-coupled nucleotide-excision repair [GO:0006283]; translesion synthesis [GO:0019985]	cytosol [GO:0005829]; delta DNA polymerase complex [GO:0043625]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]		GO:0000723; GO:0005634; GO:0005654; GO:0005730; GO:0005739; GO:0005829; GO:0006261; GO:0006283; GO:0006296; GO:0006297; GO:0006298; GO:0019985; GO:0032201; GO:0033683; GO:0042769; GO:0043625	reviewed	Homo sapiens (Human)	33	17	11	0	0	4	4	114	148	139	73	148	95	70	119
298	TRINITY_DN298417_c1_g1	6.6926741339971	3.84335376124612	8.5190625715318	0.00772051932964127	0.0455142996671233	Q9ZW86	TRINITY_DN298417_c1_g1_i2	3e-09	Prolyl 4-hydroxylase 1 (AtP4H-1) (AtP4H1) (EC 1.14.11.2)	peptidyl-proline hydroxylation to 4-hydroxy-L-proline [GO:0018401]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]	iron ion binding [GO:0005506]; L-ascorbic acid binding [GO:0031418]; procollagen-proline 4-dioxygenase activity [GO:0004656]	GO:0004656; GO:0005506; GO:0005783; GO:0005789; GO:0005794; GO:0016021; GO:0018401; GO:0031418	reviewed	Arabidopsis thaliana (Mouse-ear cress)	9.58	16.53	22.69	36.6	22.68	0	9.25	0	7.39	4.19	0	0	7.36	1	1.88
299	TRINITY_DN298447_c0_g1	-4.87317031568258	6.93476797478556	17.1996533043452	0.000389140943855781	0.00388513297172143	Q8RWR1	TRINITY_DN298447_c0_g1_i1	1.4e-101	Lysine-specific demethylase JMJ30 (AtJMJ30) (EC 1.14.11.-) (JmjC domain-containing protein 30) (Jumonji domain-containing protein 5) (AtJMJD5)	circadian rhythm [GO:0007623]; flower development [GO:0009908]; histone H3-K36 demethylation [GO:0070544]; regulation of circadian rhythm [GO:0042752]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; DNA-binding transcription factor activity [GO:0003700]; histone methyltransferase activity (H3-K36 specific) [GO:0046975]; metal ion binding [GO:0046872]	GO:0003700; GO:0005634; GO:0005737; GO:0007623; GO:0009908; GO:0016706; GO:0042752; GO:0046872; GO:0046975; GO:0070544	reviewed	Arabidopsis thaliana (Mouse-ear cress)	76	33	50	7	4	8	11	431	372	322	208	152	88	154	93
300	TRINITY_DN298447_c1_g1	-4.58038510425199	10.2614443043337	33.9088192286792	6.17526502139275e-06	9.9543985631305e-05	Q94AM1	TRINITY_DN298447_c1_g1_i1	2.3e-307	Organellar oligopeptidase A, chloroplastic/mitochondrial (EC 3.4.24.70) (Thimet metalloendopeptidase 1) (Zincin-like metalloproteases family protein 1)	peptide metabolic process [GO:0006518]; proteolysis [GO:0006508]	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]	GO:0004222; GO:0005759; GO:0005829; GO:0006508; GO:0006518; GO:0009507; GO:0009570; GO:0046872	reviewed	Arabidopsis thaliana (Mouse-ear cress)	455	310	307	163	127	102	322	4984	3174	2248	1572	1548	982	2757	1401
301	TRINITY_DN298449_c3_g4	-4.28551674371933	7.26669413302905	14.8843292454917	0.000798295243844569	0.00724552428064206	P40392	TRINITY_DN298449_c3_g4_i1	3.9e-47	Ras-related protein RIC1	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; Rab protein signal transduction [GO:0032482]	endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; plasma membrane [GO:0005886]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]	GO:0000139; GO:0003924; GO:0005525; GO:0005789; GO:0005886; GO:0006886; GO:0006888; GO:0032482	reviewed	Oryza sativa subsp. japonica (Rice)	75	40	32	50	9	19	19	458	284	261	323	217	112	318	202
302	TRINITY_DN298449_c4_g2	-7.6957578931771	4.08494139543012	8.55506996101174	0.00761046952473975	0.0452099869080029	P62822	TRINITY_DN298449_c4_g2_i3	1.5e-44	Ras-related protein Rab-1A	autophagosome assembly [GO:0000045]; autophagy [GO:0006914]; cell migration [GO:0016477]; defense response to bacterium [GO:0042742]; endocytosis [GO:0006897]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; growth hormone secretion [GO:0030252]; interleukin-8 secretion [GO:0072606]; intracellular protein transport [GO:0006886]; Rab protein signal transduction [GO:0032482]; vesicle transport along microtubule [GO:0047496]	cytosol [GO:0005829]; early endosome [GO:0005769]; endoplasmic reticulum membrane [GO:0005789]; exocytic vesicle [GO:0070382]; Golgi membrane [GO:0000139]; melanosome [GO:0042470]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]	GO:0000045; GO:0000139; GO:0003924; GO:0005525; GO:0005769; GO:0005789; GO:0005829; GO:0006886; GO:0006888; GO:0006897; GO:0006914; GO:0016477; GO:0030252; GO:0032482; GO:0042470; GO:0042742; GO:0047496; GO:0070382; GO:0072606	reviewed	Canis lupus familiaris (Dog) (Canis familiaris)	0	2	3	0	0	0	1	179	1	92	10	1	20	8	0
303	TRINITY_DN298472_c6_g2	-2.65760952986602	9.71753219235888	10.9668570607445	0.00303991002194696	0.0219567023924577	Q9M1K3	TRINITY_DN298472_c6_g2_i1	5.7e-48	Probable aquaporin SIP2-1 (Small basic intrinsic protein 2-1) (AtSIP2;1)		endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]	channel activity [GO:0015267]	GO:0005789; GO:0015267; GO:0016021	reviewed	Arabidopsis thaliana (Mouse-ear cress)	458	203	307	231	77	231	239	1198	882	557	598	1231	1535	2665	1825
304	TRINITY_DN298472_c6_g3	-3.19191125518135	8.89315752983121	13.919283845117	0.00109293664759143	0.00944871207903764	Q6NWJ4	TRINITY_DN298472_c6_g3_i1	2.1e-58	DnaJ homolog subfamily C member 2	chromatin organization [GO:0006325]; positive regulation of transcription, DNA-templated [GO:0045893]	cytosol [GO:0005829]; nucleus [GO:0005634]	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; histone binding [GO:0042393]; ubiquitin modification-dependent histone binding [GO:0061649]	GO:0003677; GO:0003682; GO:0005634; GO:0005829; GO:0006325; GO:0042393; GO:0045893; GO:0061649	reviewed	Danio rerio (Zebrafish) (Brachydanio rerio)	421	129	155	97	42	46	151	1063	854	861	470	700	651	1135	558
305	TRINITY_DN298476_c0_g1	-6.17949162017213	9.30297943020024	66.9445458202612	2.87980256569672e-08	7.24633247222062e-07	Q9LD55	TRINITY_DN298476_c0_g1_i3	1.2e-263	Eukaryotic translation initiation factor 3 subunit A (eIF3a) (Eukaryotic translation initiation factor 3 large subunit) (Eukaryotic translation initiation factor 3 subunit 10) (eIF-3-theta) (p114)	formation of cytoplasmic translation initiation complex [GO:0001732]; translational initiation [GO:0006413]; translation reinitiation [GO:0002188]	cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; multi-eIF complex [GO:0043614]; plasma membrane [GO:0005886]	mRNA binding [GO:0003729]; translation initiation factor activity [GO:0003743]	GO:0001732; GO:0002188; GO:0003729; GO:0003743; GO:0005829; GO:0005852; GO:0005886; GO:0006413; GO:0016282; GO:0033290; GO:0043614; GO:0071540; GO:0071541	reviewed	Arabidopsis thaliana (Mouse-ear cress)	123	160	90	67	33	35	91	1908	1512	1566	678	877	915	1483	1068
