"GeneID"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Accession"	"Isoform"	"E.value"	"ProteinN"	"GO_BP"	"GO_CC"	"GO_MF"	"GO"	"Status"	"Organism"	"S_10B"	"S_9A"	"S_13A"	"S_42A"	"S_46B"	"S_47B"	"S_48B"	"S_2A"	"S_2B"	"S_7B"	"S_8B"	"S_33A"	"S_36B"	"S_38A"	"S_40A"
"260"	"TRINITY_DN295268_c2_g1"	-3.171286164	8.736290784	16.58567487	0.000468679	0.004561518	"B9DFI7"	"TRINITY_DN295268_c2_g1_i1"	1.6e-124	"Probable methyltransferase PMT2 (EC 2.1.1.-)"	""	"endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; trans-Golgi network [GO:0005802]"	"methyltransferase activity [GO:0008168]"	"GO:0000139; GO:0005768; GO:0005794; GO:0005802; GO:0008168; GO:0016020; GO:0016021"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	8.204166936	6.563497359	7.672429847	7.619159311	6.240740459	7.771174951	8.52321849	9.223447658	9.139542039	9.112851647	8.851856087	9.823107034	8.995271882	9.691602578	9.031517184
"261"	"TRINITY_DN295269_c0_g3"	20.66408315	6.333026529	112.0750364	6.54e-09	1.73e-07	"Q0KHQ5"	"TRINITY_DN295269_c0_g3_i1"	2.6e-11	"Serine/threonine-protein kinase Tao (EC 2.7.11.1)"	"activation of MAPKK activity [GO:0000186]; activation of protein kinase activity [GO:0032147]; apoptotic process [GO:0006915]; central complex development [GO:0048036]; intestinal stem cell homeostasis [GO:0036335]; mushroom body development [GO:0016319]; negative regulation of organ growth [GO:0046621]; ovarian follicle cell development [GO:0030707]; positive regulation of endocytosis [GO:0045807]; positive regulation of hippo signaling [GO:0035332]; protein phosphorylation [GO:0006468]; response to cocaine [GO:0042220]; response to ethanol [GO:0045471]; response to nicotine [GO:0035094]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098]; tissue homeostasis [GO:0001894]"	"axon [GO:0030424]; basal part of cell [GO:0045178]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]; membrane [GO:0016020]; microtubule [GO:0005874]; nucleus [GO:0005634]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; spindle [GO:0005819]"	"ATP binding [GO:0005524]; MAP kinase kinase kinase activity [GO:0004709]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]"	"GO:0000186; GO:0001894; GO:0004672; GO:0004674; GO:0004709; GO:0005524; GO:0005634; GO:0005737; GO:0005819; GO:0005874; GO:0005886; GO:0005938; GO:0006468; GO:0006915; GO:0016020; GO:0016319; GO:0023014; GO:0030424; GO:0030707; GO:0031098; GO:0032147; GO:0035094; GO:0035332; GO:0036335; GO:0042220; GO:0043204; GO:0045178; GO:0045471; GO:0045807; GO:0046621; GO:0048036"	"reviewed"	"Drosophila melanogaster (Fruit fly)"	7.452220913	7.215293183	7.401338608	7.674288934	6.749465127	8.130681028	6.807653213	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"262"	"TRINITY_DN295269_c0_g4"	14.44433914	3.450468796	36.67207223	1.27e-05	0.000191527	"Q55FT4"	"TRINITY_DN295269_c0_g4_i1"	3.7e-13	"Probable serine/threonine-protein kinase tsuA (EC 2.7.11.1) (Tsunami)"	"chemotaxis to cAMP [GO:0043327]; chemotaxis to folate [GO:0043326]; establishment of cell polarity [GO:0030010]; negative regulation of actin filament polymerization [GO:0030837]; positive regulation of hh target transcription factor activity [GO:0007228]; protein phosphorylation [GO:0006468]; regulation of aggregation involved in sorocarp development [GO:0060176]; regulation of pseudopodium assembly [GO:0031272]"	"cytoplasm [GO:0005737]; cytoplasmic microtubule [GO:0005881]"	"ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]"	"GO:0004674; GO:0005524; GO:0005737; GO:0005881; GO:0006468; GO:0007228; GO:0030010; GO:0030837; GO:0031272; GO:0043326; GO:0043327; GO:0060176"	"reviewed"	"Dictyostelium discoideum (Slime mold)"	4.843312205	4.363514211	5.133025419	3.988269512	3.671640229	4.799269373	3.273137395	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"263"	"TRINITY_DN295269_c0_g5"	15.13833483	3.959811517	40.95269325	6.54e-06	0.000104316	"Q55FS2"	"TRINITY_DN295269_c0_g5_i1"	7.6e-11	"Serine/threonine-protein kinase 4 homolog B (EC 2.7.11.1) (Kinase responsive to stress B) (STE20-like kinase krsB)"	"activation of protein kinase activity [GO:0032147]; aggregation involved in sorocarp development [GO:0031152]; cell motility [GO:0048870]; chemotaxis to cAMP [GO:0043327]; negative regulation of cell-substrate adhesion [GO:0010812]; programmed cell death [GO:0012501]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; signal transduction [GO:0007165]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098]"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]"	"ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]"	"GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0006468; GO:0007165; GO:0010812; GO:0012501; GO:0023014; GO:0031098; GO:0031152; GO:0032147; GO:0043327; GO:0046777; GO:0046872; GO:0048870"	"reviewed"	"Dictyostelium discoideum (Slime mold)"	4.413586653	4.01302044	3.779733192	5.279665149	4.897001672	6.401067428	4.108471498	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"264"	"TRINITY_DN295269_c0_g6"	9.353526555	1.86038164	15.95605072	0.000935266	0.008317954	"P25341"	"TRINITY_DN295269_c0_g6_i2"	2.6e-08	"Serine/threonine-protein kinase KIN82 (EC 2.7.11.1) (Flippase kinase 2)"	"phospholipid translocation [GO:0045332]; protein phosphorylation [GO:0006468]; response to pheromone triggering conjugation with cellular fusion [GO:0000749]"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]"	"ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]"	"GO:0000749; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006468; GO:0045332"	"reviewed"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	1.833703142	1.060434796	2.983683776	2.739959837	2.666429693	2.855421812	2.554960019	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"265"	"TRINITY_DN295270_c0_g1"	-4.761643237	6.948520502	14.92942487	0.000786836	0.007183653	"Q8K2V6"	"TRINITY_DN295270_c0_g1_i2"	1.3e-104	"Importin-11 (Imp11) (Ran-binding protein 11) (RanBP11)"	"protein import into nucleus [GO:0006606]; ribosomal protein import into nucleus [GO:0006610]"	"cytosol [GO:0005829]; fibrillar center [GO:0001650]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]"	"nuclear import signal receptor activity [GO:0061608]; Ran GTPase binding [GO:0008536]"	"GO:0001650; GO:0005634; GO:0005635; GO:0005829; GO:0006606; GO:0006610; GO:0008536; GO:0061608"	"reviewed"	"Mus musculus (Mouse)"	5.287593157	2.706066443	5.354571433	4.732920354	4.789915344	4.799269373	6.783033366	8.155714288	8.205140317	7.686618616	8.081128337	7.332509506	6.055504781	7.273975971	7.048663764
"266"	"TRINITY_DN296278_c0_g3"	19.73683602	7.848555912	179.3379035	2.35e-12	9.97e-11	"Q9I0K9"	"TRINITY_DN296278_c0_g3_i1"	1.6e-128	"Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase)"	"'de novo' AMP biosynthetic process [GO:0044208]; 'de novo' IMP biosynthetic process [GO:0006189]"	"cytosol [GO:0005829]"	"(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity [GO:0070626]; N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity [GO:0004018]"	"GO:0004018; GO:0005829; GO:0006189; GO:0044208; GO:0070626"	"reviewed"	"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"	9.085662452	8.258399421	9.001964689	8.709755989	8.526317991	9.64953987	8.934347992	1.440025908	1.060434796	1.060434796	2.035083556	1.060434796	1.526532857	1.060434796	1.060434796
"267"	"TRINITY_DN296278_c0_g4"	12.77256347	2.804129522	26.95227679	7.31e-05	0.000927324	"P0AB90"	"TRINITY_DN296278_c0_g4_i1"	8.2e-64	"Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase)"	"'de novo' AMP biosynthetic process [GO:0044208]; 'de novo' IMP biosynthetic process [GO:0006189]"	""	"(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity [GO:0070626]; N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity [GO:0004018]"	"GO:0004018; GO:0006189; GO:0044208; GO:0070626"	"reviewed"	"Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)"	4.076819427	2.106174159	4.963840617	3.284487825	3.254867974	3.29468633	3.273137395	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"268"	"TRINITY_DN296278_c0_g5"	22.38349408	7.362704785	177.2895056	1.97e-10	6.48e-09	"Q54J34"	"TRINITY_DN296278_c0_g5_i1"	2.6e-129	"Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase)"	"'de novo' AMP biosynthetic process [GO:0044208]; 'de novo' IMP biosynthetic process [GO:0006189]; purine nucleotide biosynthetic process [GO:0006164]"	""	"(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity [GO:0070626]; N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity [GO:0004018]"	"GO:0004018; GO:0006164; GO:0006189; GO:0044208; GO:0070626"	"reviewed"	"Dictyostelium discoideum (Slime mold)"	7.985880648	6.930279072	7.900549726	8.411853109	8.513752958	9.677037221	8.315738422	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"269"	"TRINITY_DN296362_c0_g1"	-2.934342638	8.870157073	13.58228843	0.00122234	0.010336458	"Q9FIN7"	"TRINITY_DN296362_c0_g1_i1"	1.7e-300	"MAG2-interacting protein 2"	"protein maturation [GO:0051604]; protein transport [GO:0015031]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]; vacuolar protein processing [GO:0006624]"	"endoplasmic reticulum membrane [GO:0005789]; vacuole [GO:0005773]"	""	"GO:0005773; GO:0005789; GO:0006624; GO:0006890; GO:0015031; GO:0051604"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	8.561243928	8.003582085	8.127833364	6.83157568	5.219374593	7.646895651	8.366334817	10.17074494	10.13893375	9.585974244	9.464754432	8.924951778	8.433309623	8.763369957	8.643572889
"270"	"TRINITY_DN296362_c0_g2"	-14.40548214	5.054849564	36.24156106	5.61e-06	9.24e-05	"Q6NVM6"	"TRINITY_DN296362_c0_g2_i5"	3.5e-57	"Nucleolar protein 10"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]"	"nucleolus [GO:0005730]; small-subunit processome [GO:0032040]"	""	"GO:0000462; GO:0005730; GO:0032040"	"reviewed"	"Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)"	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.220749492	1.993143853	5.792851187	6.072383969	6.181338791	6.639687092	5.959920872	3.964102035	5.398340682	5.955341446
"271"	"TRINITY_DN296362_c0_g5"	-8.533570732	7.299335245	43.55659794	9.77e-07	1.76e-05	"Q8LF21"	"TRINITY_DN296362_c0_g5_i1"	4.8e-281	"Dynamin-related protein 1C (Dynamin-like protein 5) (Dynamin-like protein C) (Dynamin-like protein DLP1)"	"cell cycle [GO:0007049]; cell division [GO:0051301]; mitochondrial fission [GO:0000266]; mitochondrion organization [GO:0007005]; pollen maturation [GO:0010152]"	"cell cortex [GO:0005938]; cell plate [GO:0009504]; cytoplasm [GO:0005737]; membrane [GO:0016020]; microtubule [GO:0005874]; phragmoplast [GO:0009524]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]"	"GTPase activity [GO:0003924]; GTP binding [GO:0005525]; microtubule binding [GO:0008017]"	"GO:0000266; GO:0003924; GO:0005525; GO:0005737; GO:0005874; GO:0005886; GO:0005938; GO:0007005; GO:0007049; GO:0008017; GO:0009504; GO:0009506; GO:0009524; GO:0010152; GO:0016020; GO:0051301"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	5.113634938	3.128511293	4.138936406	4.355114227	2.401305792	3.903475717	3.750436618	8.958085228	8.020674957	7.705661382	7.764648446	8.177525053	6.202976912	8.918924115	7.743250422
"272"	"TRINITY_DN296376_c0_g1"	-11.62297475	3.642558904	20.41747797	0.00020877	0.002324257	"A5AEC8"	"TRINITY_DN296376_c0_g1_i4"	1.4e-87	"Arginine biosynthesis bifunctional protein ArgJ, chloroplastic [Cleaved into: Arginine biosynthesis bifunctional protein ArgJ alpha chain; Arginine biosynthesis bifunctional protein ArgJ beta chain] [Includes: Glutamate N-acetyltransferase (GAT) (EC 2.3.1.35) (Ornithine acetyltransferase) (OATase) (Ornithine transacetylase); Amino-acid acetyltransferase (EC 2.3.1.1) (N-acetylglutamate synthase) (AGS)]"	"arginine biosynthetic process [GO:0006526]"	"chloroplast stroma [GO:0009570]"	"acetyl-CoA:L-glutamate N-acetyltransferase activity [GO:0004042]; glutamate N-acetyltransferase activity [GO:0004358]; methione N-acyltransferase activity [GO:0103045]"	"GO:0004042; GO:0004358; GO:0006526; GO:0009570; GO:0103045"	"reviewed"	"Vitis vinifera (Grape)"	1.060434796	1.060434796	2.009723777	1.060434796	1.060434796	1.060434796	1.060434796	4.550117061	5.065301828	5.154530077	4.919636867	3.675910599	2.160810364	3.15533094	4.276703081
"273"	"TRINITY_DN296377_c0_g1"	17.99124107	5.040340857	63.36086908	3.86e-07	7.51e-06	"Q0DXS3"	"TRINITY_DN296377_c0_g1_i2"	1.7e-79	"Probable RNA-dependent RNA polymerase 1 (OsRDR1) (EC 2.7.7.48)"	"positive regulation of posttranscriptional gene silencing [GO:0060148]; production of siRNA involved in chromatin silencing by small RNA [GO:0070919]; production of siRNA involved in RNA interference [GO:0030422]; response to salicylic acid [GO:0009751]; response to virus [GO:0009615]; wax biosynthetic process [GO:0010025]"	"nuclear RNA-directed RNA polymerase complex [GO:0031380]; nucleus [GO:0005634]"	"RNA binding [GO:0003723]; RNA-directed 5'-3' RNA polymerase activity [GO:0003968]"	"GO:0003723; GO:0003968; GO:0005634; GO:0009615; GO:0009751; GO:0010025; GO:0030422; GO:0031380; GO:0060148; GO:0070919"	"reviewed"	"Oryza sativa subsp. japonica (Rice)"	5.865067649	5.019011089	6.791932073	6.053436421	5.338159533	6.486434467	6.385276089	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"274"	"TRINITY_DN296379_c5_g1"	2.415321601	10.81119475	14.20474119	0.000994999	0.008699801	"P34909"	"TRINITY_DN296379_c5_g1_i1"	5.4e-11	"General negative regulator of transcription subunit 4 (Modulator of transcription 2)"	"deadenylation-independent decapping of nuclear-transcribed mRNA [GO:0031087]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; proteasomal protein catabolic process [GO:0010498]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]"	"CCR4-NOT complex [GO:0030014]; CCR4-NOT core complex [GO:0030015]; cytoplasm [GO:0005737]; nucleus [GO:0005634]"	"metal ion binding [GO:0046872]; RNA binding [GO:0003723]; ubiquitin-protein transferase activity [GO:0004842]"	"GO:0000209; GO:0003723; GO:0004842; GO:0005634; GO:0005737; GO:0010498; GO:0016567; GO:0030014; GO:0030015; GO:0031087; GO:0032968; GO:0046872"	"reviewed"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	12.00409633	10.61118109	12.33495814	10.64763295	9.816309854	11.13454127	11.26585717	10.08329794	10.21419094	9.706674611	9.767622333	10.42811493	10.2325277	9.948561166	10.39886662
"275"	"TRINITY_DN296706_c2_g1"	-3.4919577	7.394107542	9.422667735	0.005418021	0.034082878	"Q8L7N4"	"TRINITY_DN296706_c2_g1_i2"	1.4e-70	"E3 ubiquitin-protein ligase SP1 (EC 2.3.2.27) (DIAP1-like protein 1) (Protein SUPPRESSOR OF PPI1 LOCUS 1) (RING-type E3 ubiquitin transferase SP1)"	"organelle organization [GO:0006996]; regulation of protein import into chloroplast stroma [GO:1904215]"	"chloroplast outer membrane [GO:0009707]; integral component of membrane [GO:0016021]"	"metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]"	"GO:0004842; GO:0006996; GO:0009707; GO:0016021; GO:0046872; GO:1904215"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	7.364308846	4.951612188	7.206500565	5.440958065	3.084074812	5.519607356	6.653207725	8.120354123	8.340283989	7.694980771	8.009685629	8.352946729	6.731707001	7.987066528	7.818877282
"276"	"TRINITY_DN296757_c3_g1"	-2.015335813	9.034766392	8.243043351	0.008624765	0.049524395	"P50287"	"TRINITY_DN296757_c3_g1_i1"	1.8e-61	"Isoaspartyl peptidase/L-asparaginase 1 (EC 3.4.19.5) (L-asparagine amidohydrolase 1) [Cleaved into: Isoaspartyl peptidase/L-asparaginase 1 subunit alpha; Isoaspartyl peptidase/L-asparaginase 1 subunit beta]"	"asparagine catabolic process via L-aspartate [GO:0033345]"	"cytoplasm [GO:0005737]; cytosol [GO:0005829]"	"asparaginase activity [GO:0004067]; beta-aspartyl-peptidase activity [GO:0008798]"	"GO:0004067; GO:0005737; GO:0005829; GO:0008798; GO:0033345"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	9.135983783	7.877604305	9.039709139	7.663430255	6.735103674	8.450460443	8.651162814	9.548909507	9.678055712	9.371705056	9.201749694	9.59272915	9.004238011	9.445565198	9.407231992
"277"	"TRINITY_DN296758_c2_g1"	-4.674421122	7.772814557	19.1279854	0.000221297	0.002420193	"Q6Z844"	"TRINITY_DN296758_c2_g1_i1"	1.8e-17	"Coatomer subunit zeta-2 (Non-clathrin coat protein zeta2-COP) (Zeta-2-coat protein) (Zeta-COP 2)"	"intracellular protein transport [GO:0006886]; intra-Golgi vesicle-mediated transport [GO:0006891]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]"	"COPI vesicle coat [GO:0030126]; Golgi membrane [GO:0000139]"	""	"GO:0000139; GO:0006886; GO:0006890; GO:0006891; GO:0030126"	"reviewed"	"Oryza sativa subsp. japonica (Rice)"	7.511889209	4.98570519	6.981178995	5.539266826	3.084074812	6.262726777	5.452398703	8.506364192	8.616640776	8.288971459	8.35832645	8.729787493	7.310819681	8.675808885	8.544574512
"278"	"TRINITY_DN296758_c2_g5"	6.057082783	11.4868287	61.4107997	6.04e-08	1.39e-06	"P47927"	"TRINITY_DN296758_c2_g5_i2"	1.3e-60	"Floral homeotic protein APETALA 2"	"cell differentiation [GO:0030154]; flower development [GO:0009908]; meristem maintenance [GO:0010073]; plant ovule development [GO:0048481]; seed development [GO:0048316]; specification of floral organ identity [GO:0010093]"	"nucleus [GO:0005634]"	"DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]"	"GO:0003677; GO:0003700; GO:0005634; GO:0009908; GO:0010073; GO:0010093; GO:0030154; GO:0048316; GO:0048481"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	11.34216425	11.45155372	12.28419796	11.56663718	12.45653958	11.78793389	13.91498515	9.090228415	8.878397064	8.710270908	8.410466393	10.21909023	9.634930815	8.993249453	9.571480836
"279"	"TRINITY_DN296759_c4_g1"	12.39731974	4.067218591	18.88425675	0.000237287	0.002523726	"P02556"	"TRINITY_DN296759_c4_g1_i2"	9.7e-14	"Tubulin beta chain (Beta-tubulin) (Fragment)"	"microtubule-based process [GO:0007017]"	"cytoplasm [GO:0005737]; microtubule [GO:0005874]"	"GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]"	"GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017"	"reviewed"	"Lytechinus pictus (Painted sea urchin)"	3.45407728	2.334983987	6.841621523	1.854878329	1.655951822	6.64336247	1.060434796	1.440025908	1.060434796	1.469830349	1.060434796	1.060434796	1.060434796	1.060434796	1.695418181
"280"	"TRINITY_DN296771_c4_g2"	11.11570629	2.227957151	12.69002155	0.002391325	0.018184649	"P27165"	"TRINITY_DN296771_c4_g2_i1"	1e-14	"Calmodulin (CaM)"	"calcium-mediated signaling [GO:0019722]"	""	"calcium ion binding [GO:0005509]"	"GO:0005509; GO:0019722"	"reviewed"	"Phytophthora infestans (Potato late blight fungus) (Botrytis infestans)"	1.060434796	1.060434796	4.426296375	1.060434796	2.401305792	4.504106961	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"281"	"TRINITY_DN296781_c0_g1"	-5.852416819	8.209179052	30.12051442	1.39e-05	0.000206516	"Q5M755"	"TRINITY_DN296781_c0_g1_i1"	3.3e-08	"Fibrillin-5, chloroplastic (Plastid-lipid-associated protein 7)"	"plastoquinone biosynthetic process [GO:0010236]"	"chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]"	""	"GO:0009507; GO:0009570; GO:0010236"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	7.708313809	5.260938623	6.483052488	5.221628367	2.666429693	5.253486165	6.174289889	9.578821593	9.196078785	8.788267517	9.223773303	9.017177981	7.586300602	8.961510812	8.43347497
