geneID	Uniprot	annot	BPGO	CCGO	MFGO	GOterms	moduleColor	GS.exposed	p.GS.exposed	logFC	logCPM	FDR	edgeR.pvalue	MM.blue	p.MM.blue	MM.brown	p.MM.brown	MM.black	p.MM.black	MM.yellow	p.MM.yellow	MM.lightgreen	p.MM.lightgreen	MM.grey	p.MM.grey	MM.pink	p.MM.pink	MM.purple	p.MM.purple	MM.lightcyan	p.MM.lightcyan	MM.cyan	p.MM.cyan	MM.salmon	p.MM.salmon	MM.greenyellow	p.MM.greenyellow	MM.green	p.MM.green
TRINITY_DN371663_c0_g1	B7EA73	Puromycin-sensitive aminopeptidase (PSA) (EC 3.4.11.14) (Cytosol alanyl aminopeptidase) (AAP-S)	peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]	chloroplast [GO:0009507]; cytoplasm [GO:0005737]	aminopeptidase activity [GO:0004177]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]	GO:0004177; GO:0005737; GO:0006508; GO:0008237; GO:0008270; GO:0009507; GO:0043171	green	0.2288863	0.411905	2.9076	1.738253	0.4399484	0.2002242	0.2047156	0.4642401	-0.7072671	0.003187743	-0.07675291	0.7857186	0.3313845	0.2275988	0.3993857	0.1402607	-0.06176421	0.8269097	-0.04384222	0.876709	0.3164604	0.2504908	0.214185	0.4433604	0.7903755	0.000453119	0.1197597	0.6707462	0.5050567	0.05482013	0.901221	4.51E-06
TRINITY_DN274844_c0_g2	P47727	Carbonyl reductase [NADPH] 1 (EC 1.1.1.184) (15-hydroxyprostaglandin dehydrogenase [NADP(+)]) (EC 1.1.1.197) (20-beta-hydroxysteroid dehydrogenase) (NADPH-dependent carbonyl reductase 1) (Prostaglandin 9-ketoreductase) (Prostaglandin-E(2) 9-reductase) (EC 1.1.1.189)	drug metabolic process [GO:0017144]; ovulation from ovarian follicle [GO:0001542]; phylloquinone catabolic process [GO:0042376]; prostaglandin catabolic process [GO:1905344]; response to estradiol [GO:0032355]; response to gonadotropin [GO:0034698]; response to lipopolysaccharide [GO:0032496]; response to progesterone [GO:0032570]; response to testosterone [GO:0033574]; steroid catabolic process [GO:0006706]; vitamin K metabolic process [GO:0042373]	cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; microvillus [GO:0005902]; nucleus [GO:0005634]; plasma membrane [GO:0005886]	15-hydroxyprostaglandin dehydrogenase (NADP+) activity [GO:0047021]; carbonyl reductase (NADPH) activity [GO:0004090]; prostaglandin-E2 9-reductase activity [GO:0050221]	GO:0001542; GO:0004090; GO:0005634; GO:0005737; GO:0005886; GO:0005902; GO:0006706; GO:0017144; GO:0032355; GO:0032496; GO:0032570; GO:0033574; GO:0034698; GO:0042373; GO:0042376; GO:0043231; GO:0047021; GO:0050221; GO:1905344	green	0.2278115	0.4141643	2.198355	2.596002	0.6700532	0.3929695	0.2134681	0.4449244	-0.5885373	0.02099731	0.08175325	0.7720881	0.3714079	0.1728755	0.4228749	0.1163126	0.228202	0.4133427	0.07689684	0.7853254	0.6333301	0.01125638	0.05958886	0.8329254	0.7739194	0.000709453	0.4211045	0.1180117	0.6087127	0.01603104	0.8598505	3.95E-05
TRINITY_DN173924_c0_g1	P24601	Probable cystathionine gamma-synthase (CGS) (EC 2.5.1.48) (O-succinylhomoserine (thiol)-lyase) (Fragment)	methionine biosynthetic process [GO:0009086]	cytoplasm [GO:0005737]	cystathionine gamma-synthase activity [GO:0003962]; pyridoxal phosphate binding [GO:0030170]	GO:0003962; GO:0005737; GO:0009086; GO:0030170	green	-0.2270741	0.415718	-0.921855	1.221488	0.9998954	0.9995755	-0.2148076	0.4420043	-0.01053076	0.9702875	-0.1527739	0.5867393	-0.1993325	0.4763199	0.7775757	0.000644239	-0.09603702	0.7335027	0.05785984	0.837713	0.2281824	0.413384	0.2622968	0.3449545	0.2913119	0.292142	-0.07755847	0.7835187	0.4547988	0.08851379	0.605892	0.0166646
TRINITY_DN295076_c0_g1	Q9FDW8	Cytochrome b5 isoform A (AtCb5-A) (Cytochrome b5 isoform D) (AtCb5-D)	NA	chloroplast outer membrane [GO:0009707]; integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; stromule [GO:0010319]	heme binding [GO:0020037]; metal ion binding [GO:0046872]	GO:0009707; GO:0010319; GO:0016021; GO:0020037; GO:0031966; GO:0046872	green	0.2260236	0.4179368	2.634672	2.660277	0.5891733	0.319429	0.1934502	0.4896908	-0.6687834	0.006409079	-0.1063253	0.7060673	0.5620469	0.02920763	0.1367265	0.6270436	0.1189681	0.6728107	0.4473524	0.09452757	0.2642932	0.3411596	0.306631	0.2663111	0.8488959	6.27E-05	0.4997565	0.05784019	0.5322736	0.04109951	0.7424683	0.001522816
TRINITY_DN6744_c0_g1	Q27954	Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) (HEP-COP) (HEPCOP) [Cleaved into: Xenin (Xenopsin-related peptide); Proxenin]	"endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; intra-Golgi vesicle-mediated transport [GO:0006891]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]"	COPI vesicle coat [GO:0030126]; extracellular region [GO:0005576]; Golgi membrane [GO:0000139]	hormone activity [GO:0005179]; structural molecule activity [GO:0005198]	GO:0000139; GO:0005179; GO:0005198; GO:0005576; GO:0006886; GO:0006888; GO:0006890; GO:0006891; GO:0030126	green	-0.2239293	0.4223785	-1.048188	1.414967	0.9030526	0.6807588	-0.22435	0.4214844	-0.1886816	0.5006588	-0.160129	0.5686279	0.1635717	0.5602321	0.3707385	0.1737118	-0.2324849	0.4043874	0.4933825	0.06163073	0.2272709	0.4153032	0.4607799	0.08388356	0.5775617	0.02415097	0.1703762	0.5437953	0.3951834	0.1448712	0.5115846	0.05126109
TRINITY_DN68847_c0_g1	Q8SWU7	Obg-like ATPase 1	NA	cytoplasm [GO:0005737]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; ribosomal large subunit binding [GO:0043023]; ribosome binding [GO:0043022]	GO:0005524; GO:0005525; GO:0005737; GO:0016887; GO:0043022; GO:0043023; GO:0046872	green	0.2230856	0.4241746	2.099384	1.738014	0.6482192	0.3689118	0.2169521	0.4373497	-0.7086653	0.003101712	-0.003302713	0.9906797	0.5107133	0.05172603	0.2753185	0.3206282	-0.1350226	0.6313838	0.000370703	0.9989538	0.4315067	0.10827	0.3737192	0.1700081	0.7512494	0.001243954	0.1139795	0.6858698	0.1638671	0.5595141	0.8016836	0.000325383
TRINITY_DN277916_c0_g1	P61517	Carbonic anhydrase 2 (EC 4.2.1.1) (Carbonate dehydratase 2)	carbon utilization [GO:0015976]	cytosol [GO:0005829]	carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]	GO:0004089; GO:0005829; GO:0008270; GO:0015976	green	-0.222458	0.4255133	-2.39345	1.274667	0.5100843	0.2530313	-0.1980074	0.4793167	-0.03525497	0.9007343	-0.1184936	0.674049	0.04362619	0.8773122	0.6300385	0.01182094	-0.0590171	0.834508	0.2673858	0.3353276	0.4401829	0.100584	0.4189981	0.1200555	0.3680968	0.1770383	0.2214212	0.4277296	0.3015566	0.2747091	0.6024535	0.01746282
TRINITY_DN255991_c0_g2	P50883	60S ribosomal protein L12-1	response to cold [GO:0009409]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]	chloroplast [GO:0009507]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; large ribosomal subunit [GO:0015934]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasmodesma [GO:0009506]; vacuole [GO:0005773]	large ribosomal subunit rRNA binding [GO:0070180]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; zinc ion binding [GO:0008270]	GO:0000027; GO:0003735; GO:0005634; GO:0005730; GO:0005773; GO:0005829; GO:0006412; GO:0008270; GO:0009409; GO:0009506; GO:0009507; GO:0015934; GO:0019843; GO:0022625; GO:0022626; GO:0070180	green	0.2221247	0.4262251	1.379236	1.430478	0.8126041	0.551363	0.2365621	0.3959579	-0.2779976	0.3157489	0.2790972	0.3137589	0.3732863	0.1705428	0.04197652	0.881921	-0.119731	0.6708211	-0.05015756	0.8591024	0.1715509	0.5409792	0.1812524	0.5179709	0.02117245	0.9402989	0.3044297	0.2699349	0.1002885	0.7221272	0.3663653	0.1792411
TRINITY_DN176935_c0_g1	A0L5U1	50S ribosomal protein L28	translation [GO:0006412]	ribosome [GO:0005840]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0005840; GO:0006412	green	0.2221017	0.4262743	1.546852	1.364989	0.7575606	0.481461	0.2024848	0.4692278	-0.5103292	0.051932	-0.1584045	0.5728532	0.3992729	0.1403832	0.08244217	0.7702149	-0.1167485	0.6786106	-0.13133	0.6408276	0.38588	0.155438	0.4846754	0.06709614	0.3349152	0.2223818	-0.09938767	0.724533	0.1124156	0.689981	0.7041648	0.003385434
TRINITY_DN35192_c0_g1	Q2JVR0	Protein GrpE (HSP-70 cofactor)	protein folding [GO:0006457]	cytoplasm [GO:0005737]	adenyl-nucleotide exchange factor activity [GO:0000774]; chaperone binding [GO:0051087]; protein homodimerization activity [GO:0042803]	GO:0000774; GO:0005737; GO:0006457; GO:0042803; GO:0051087	green	0.2211182	0.4283782	2.588859	1.924637	0.4304021	0.1914907	0.2203097	0.4301119	-0.6497359	0.008748023	-0.0062568	0.9823441	0.5216341	0.04611803	0.2461234	0.376561	-0.1997882	0.4752915	-0.07326876	0.7952506	0.4371287	0.1032447	0.474653	0.07381112	0.5888994	0.02089893	-0.03742458	0.8946558	-0.00061069	0.9982766	0.7530504	0.001192222
TRINITY_DN234971_c0_g1	Q9AT35	60S ribosomal protein L23a	translation [GO:0006412]	ribosome [GO:0005840]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0005840; GO:0006412; GO:0019843	green	0.2208758	0.4288977	1.010619	1.287552	0.9998954	0.9994688	0.2210789	0.4284626	-0.6385818	0.01039933	0.01032969	0.9708546	0.5384944	0.0383601	0.212908	0.4461484	-0.2390171	0.3909277	-0.1006076	0.7212755	0.4105312	0.1285158	0.4593779	0.08495311	0.5487456	0.0341461	-0.0371617	0.895392	-0.1112077	0.6931618	0.7025017	0.003495371
TRINITY_DN254230_c0_g1	Q9ST43	Pleckstrin homology domain-containing protein 1 (AtPH1)	"endosome organization [GO:0007032]; receptor recycling [GO:0001881]; retrograde transport, endosome to Golgi [GO:0042147]"	cytosol [GO:0005829]; early endosome [GO:0005769]; recycling endosome [GO:0055037]; trans-Golgi network [GO:0005802]	phosphatidylinositol-3-phosphate binding [GO:0032266]	GO:0001881; GO:0005769; GO:0005802; GO:0005829; GO:0007032; GO:0032266; GO:0042147; GO:0055037	green	0.2200116	0.4307521	3.054512	2.069817	0.2959512	0.1051492	0.2208021	0.4290556	-0.4639979	0.08146487	0.0608192	0.829522	0.404675	0.1346	0.1512436	0.5905368	-0.4272476	0.1121886	-0.279063	0.3138206	0.2878842	0.298117	0.4704152	0.07679061	0.1723567	0.5390513	-0.1588246	0.5718225	-0.08801517	0.7551058	0.62048	0.01358573
TRINITY_DN3187_c0_g1	Q55BK0	Ubiquitin fusion degradation protein 1 homolog	proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; ubiquitin-dependent protein catabolic process [GO:0006511]	NA	NA	GO:0006511; GO:0043161	green	-0.2198348	0.431132	-2.747773	1.801729	0.565979	0.2975276	-0.198244	0.478781	-0.1282082	0.6488519	-0.1460195	0.6035749	0.1721002	0.5396646	0.7301185	0.001998111	-0.2116952	0.4488042	0.2516841	0.3655221	0.4705482	0.07669581	0.6136641	0.01496395	0.3911182	0.1494272	0.1489824	0.5961664	0.1437409	0.6092973	0.7689427	0.000806736
TRINITY_DN299700_c1_g2	P14315	F-actin-capping protein subunit beta isoforms 1 and 2 (Beta-actinin subunit II) (CapZ 36/32) (CapZ B1 and B2)	actin cytoskeleton organization [GO:0030036]; barbed-end actin filament capping [GO:0051016]; cell morphogenesis [GO:0000902]; cytoskeleton organization [GO:0007010]; lamellipodium assembly [GO:0030032]; negative regulation of filopodium assembly [GO:0051490]; regulation of cell morphogenesis [GO:0022604]; regulation of lamellipodium assembly [GO:0010591]	brush border [GO:0005903]; cortical cytoskeleton [GO:0030863]; cytosol [GO:0005829]; F-actin capping protein complex [GO:0008290]; hippocampal mossy fiber to CA3 synapse [GO:0098686]; lamellipodium [GO:0030027]; membrane [GO:0016020]; postsynaptic density [GO:0014069]; Schaffer collateral - CA1 synapse [GO:0098685]; Z disc [GO:0030018]	actin filament binding [GO:0051015]	GO:0000902; GO:0005829; GO:0005903; GO:0007010; GO:0008290; GO:0010591; GO:0014069; GO:0016020; GO:0022604; GO:0030018; GO:0030027; GO:0030032; GO:0030036; GO:0030863; GO:0051015; GO:0051016; GO:0051490; GO:0098685; GO:0098686	green	0.21921	0.4324756	2.939297	1.928607	0.3647518	0.1500256	0.211621	0.4489669	-0.5677946	0.02724912	-0.08399798	0.7659889	0.4688604	0.07790499	0.2855079	0.3023011	-0.2214293	0.4277122	-0.1315945	0.6401494	0.4252319	0.1140768	0.5281145	0.04301039	0.4203139	0.1187759	-0.06549181	0.8166224	0.02595622	0.9268401	0.808348	0.000265077
TRINITY_DN293826_c5_g10	Q9LD90	H/ACA ribonucleoprotein complex subunit 4 (EC 5.4.99.-) (CBF5 homolog) (Dyskerin) (Nopp-140-associated protein of 57 kDa homolog) (AtNAP57) (Nucleolar protein NAP57 homolog)	box H/ACA snoRNA 3'-end processing [GO:0000495]; mRNA pseudouridine synthesis [GO:1990481]; rRNA pseudouridine synthesis [GO:0031118]; snRNA pseudouridine synthesis [GO:0031120]	box H/ACA snoRNP complex [GO:0031429]; cytosol [GO:0005829]; nucleolus [GO:0005730]; plasmodesma [GO:0009506]	pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]	GO:0000495; GO:0003723; GO:0005730; GO:0005829; GO:0009506; GO:0009982; GO:0031118; GO:0031120; GO:0031429; GO:1990481	green	0.2186486	0.4336849	3.304901	1.604515	0.2526508	0.08216851	0.2042598	0.4652572	-0.5764947	0.02447573	-0.1235251	0.6609564	0.3710251	0.1733534	0.3561199	0.1926409	-0.1079468	0.7017729	-0.08237233	0.7704047	0.4204056	0.1186871	0.4755817	0.07316941	0.5073975	0.05352371	-0.0604976	0.8304113	0.3360866	0.2206676	0.8864017	1.08E-05
TRINITY_DN6639_c0_g1	Q9NW08	DNA-directed RNA polymerase III subunit RPC2 (RNA polymerase III subunit C2) (EC 2.7.7.6) (C128) (DNA-directed RNA polymerase III 127.6 kDa polypeptide) (DNA-directed RNA polymerase III subunit B)	defense response to virus [GO:0051607]; innate immune response [GO:0045087]; positive regulation of innate immune response [GO:0045089]; positive regulation of interferon-beta production [GO:0032728]; positive regulation of type I interferon production [GO:0032481]; transcription by RNA polymerase III [GO:0006383]	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; RNA polymerase III complex [GO:0005666]	DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; metal ion binding [GO:0046872]; ribonucleoside binding [GO:0032549]	GO:0003677; GO:0003899; GO:0005654; GO:0005666; GO:0005829; GO:0006383; GO:0032481; GO:0032549; GO:0032728; GO:0045087; GO:0045089; GO:0046872; GO:0051607	green	-0.2182077	0.4346359	-3.072874	1.362664	0.3910332	0.1652573	-0.2005839	0.4734983	0.02824147	0.920417	-0.2034774	0.4670054	0.1717097	0.5405991	0.4115765	0.1274499	-0.2175725	0.4360076	0.1925277	0.4918037	0.4048412	0.1344246	0.7672337	0.000842536	0.02274328	0.9358777	-0.1420949	0.6134438	-0.1124329	0.6899356	0.521762	0.04605512
TRINITY_DN276044_c0_g1	Q2GJB4	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp)	NA	cytoplasm [GO:0005737]	serine-type endopeptidase activity [GO:0004252]	GO:0004252; GO:0005737	green	0.2170077	0.4372292	1.961376	2.982508	0.688722	0.4092277	0.205707	0.4620318	-0.506767	0.0538707	-0.1057612	0.7075633	0.4231313	0.1160679	0.4864953	0.06592592	0.06131416	0.8281536	0.04017569	0.8869561	0.5876745	0.02123317	0.4043096	0.1349859	0.5270786	0.04349642	0.1989068	0.4772818	0.4301591	0.1094995	0.9316056	4.46E-07
TRINITY_DN296771_c4_g7	A8CEP3	Calmodulin (CaM)	calcium-mediated signaling [GO:0019722]	NA	calcium ion binding [GO:0005509]	GO:0005509; GO:0019722	green	0.2167593	0.4377671	1.693943	3.675052	0.7471537	0.4709844	0.2055321	0.462421	-0.6207676	0.01352983	-0.1367226	0.6270535	0.5326595	0.04092543	0.443447	0.09779396	-0.01490384	0.9579574	0.1486947	0.596884	0.4207677	0.1183368	0.3266266	0.2347492	0.7046594	0.003353278	0.2970345	0.2823254	0.3998713	0.1397344	0.8556295	4.74E-05
TRINITY_DN274791_c0_g1	Q9R1T3	Cathepsin Z (EC 3.4.18.1) (Cathepsin Y)	epithelial tube branching involved in lung morphogenesis [GO:0060441]; negative regulation of neuron projection development [GO:0010977]; negative regulation of plasminogen activation [GO:0010757]; negative regulation of protein binding [GO:0032091]; positive regulation of neural precursor cell proliferation [GO:2000179]; positive regulation of neuron apoptotic process [GO:0043525]; proteolysis involved in cellular protein catabolic process [GO:0051603]	cell cortex region [GO:0099738]; cell surface [GO:0009986]; cytoplasmic vesicle [GO:0031410]; endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; growth cone [GO:0030426]; lysosome [GO:0005764]	carboxypeptidase activity [GO:0004180]; cysteine-type endopeptidase activity [GO:0004197]	GO:0004180; GO:0004197; GO:0005615; GO:0005764; GO:0005783; GO:0009986; GO:0010757; GO:0010977; GO:0030426; GO:0031410; GO:0032091; GO:0043525; GO:0051603; GO:0060441; GO:0099738; GO:2000179	green	0.2161359	0.4391184	1.632818	3.795333	0.7842897	0.5240883	0.1979233	0.4795072	-0.6847352	0.004856772	-0.160542	0.5676178	0.5496347	0.03379771	0.3402392	0.2146583	-0.08051658	0.7754535	0.1052033	0.7090436	0.3634309	0.1830149	0.3763093	0.1668323	0.7436054	0.001484106	0.3368957	0.2194886	0.3007731	0.2760198	0.8945259	6.80E-06
TRINITY_DN457871_c0_g1	Q41420	Putative calmodulin-3 (CaM-3) (Fragment)	calcium-mediated signaling [GO:0019722]	NA	calcium ion binding [GO:0005509]	GO:0005509; GO:0019722	green	-0.2150922	0.4413853	-2.016567	1.23204	0.5695337	0.3021565	-0.2156618	0.4401474	-0.00264043	0.9925486	-0.1471963	0.600628	-0.001658107	0.9953207	0.5051501	0.05476797	0.08724199	0.7571972	0.4332672	0.1066784	0.2935096	0.2883486	0.03207537	0.9096515	0.4771735	0.07207886	0.8363945	0.000101844	0.5136647	0.05016355	0.5207776	0.04654086
TRINITY_DN292320_c0_g1	P0DJ55	60S ribosomal protein L4	translation [GO:0006412]	ribosome [GO:0005840]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0005840; GO:0006412	green	0.2149466	0.4417019	1.498235	4.572549	0.8231376	0.5619676	0.2156551	0.4401619	-0.464197	0.08131683	-0.009563429	0.9730158	0.5063888	0.05407962	0.2944998	0.2866489	-0.3036734	0.2711868	0.01859304	0.9475623	0.2637975	0.3420997	0.6883764	0.004548288	0.2104455	0.451549	-0.1699335	0.5448581	0.02220436	0.9373943	0.7112114	0.002949813
TRINITY_DN296378_c7_g2	P23641	"Mitochondrial phosphate carrier protein (Mitochondrial import receptor) (Phosphate transport protein) (PTP) (mPic 1) (p32) [Cleaved into: Mitochondrial phosphate carrier protein, N-terminally processed]"	phosphate ion transmembrane transport [GO:0035435]	integral component of mitochondrial inner membrane [GO:0031305]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]	inorganic phosphate transmembrane transporter activity [GO:0005315]	GO:0005315; GO:0005739; GO:0005743; GO:0005758; GO:0031305; GO:0035435	green	0.2147285	0.4421765	2.868984	3.804912	0.5232444	0.262552	0.209327	0.4540127	-0.6123338	0.01524508	-0.127412	0.6509042	0.4297261	0.1098965	0.4350851	0.1050522	-0.127186	0.6514872	-0.04356541	0.877482	0.4205918	0.1185069	0.4758537	0.07298223	0.5892887	0.02079354	0.001851795	0.9947741	0.2744085	0.3222954	0.8938968	7.05E-06
TRINITY_DN25186_c0_g1	Q64433	"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)"	chaperone cofactor-dependent protein refolding [GO:0051085]	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]	ATP binding [GO:0005524]; chaperone binding [GO:0051087]; metal ion binding [GO:0046872]; unfolded protein binding [GO:0051082]	GO:0005524; GO:0005739; GO:0005759; GO:0046872; GO:0051082; GO:0051085; GO:0051087	green	0.2134538	0.4449557	2.467904	2.09183	0.5652784	0.2953328	0.1797596	0.5214821	-0.4554993	0.08796237	-0.1012654	0.7195206	0.3464364	0.205885	0.3048444	0.26925	0.1689213	0.5472919	0.1445772	0.6071945	0.5065965	0.05396479	0.3421159	0.211977	0.4804705	0.06985729	0.2380303	0.3929454	0.6300382	0.01182099	0.8680701	2.72E-05
TRINITY_DN276550_c2_g1	Q9CAX6	40S ribosomal protein S14-2	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]"	cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; nucleolus [GO:0005730]; polysomal ribosome [GO:0042788]	mRNA 5'-UTR binding [GO:0048027]; mRNA binding [GO:0003729]; small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]	GO:0000028; GO:0000462; GO:0003729; GO:0003735; GO:0005730; GO:0006412; GO:0022626; GO:0022627; GO:0042788; GO:0048027; GO:0070181	green	0.2129291	0.4461021	2.561998	3.24904	0.5862623	0.3159625	0.187468	0.5034682	-0.5184909	0.04768373	0.01430503	0.9596453	0.5062859	0.05413653	0.3146657	0.2533353	0.1435273	0.6098347	0.3171373	0.2494229	0.62652	0.01244849	0.3983239	0.1414161	0.6120667	0.01530202	0.3565334	0.1920879	0.5259715	0.04402033	0.8705626	2.42E-05
TRINITY_DN299782_c2_g8	Q8NK13	E3 ubiquitin ligase complex SCF subunit scon-3 (Sulfur control protein 3) (Sulfur metabolite repression control scon-3)	negative regulation of mitotic metaphase/anaphase transition [GO:0045841]; nuclear membrane biogenesis involved in mitotic nuclear division [GO:0101026]; regulation of strand invasion [GO:0060542]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]	nuclear SCF ubiquitin ligase complex [GO:0043224]; RAVE complex [GO:0043291]; single-stranded DNA-dependent ATP-dependent DNA helicase complex [GO:0017117]	ubiquitin protein ligase activity [GO:0061630]	GO:0017117; GO:0031146; GO:0043224; GO:0043291; GO:0045841; GO:0060542; GO:0061630; GO:0101026	green	0.2117391	0.4487077	1.819003	1.552761	0.7155599	0.4363046	0.1930548	0.4905959	-0.7507343	0.001259079	-0.02406543	0.9321577	0.5077075	0.05335375	0.1408549	0.616575	-0.01572799	0.9556346	0.03018474	0.9149586	0.2901932	0.2940842	0.110233	0.6957321	0.8716958	2.29E-05	0.3314341	0.227525	0.2843751	0.3043077	0.6994384	0.003705283
